experimento,fecha_bloque,algoritmo,semilla,lambda,colapso,metrica_sla,costo_por_pedido,unidades_bloque
1,2028-02-02,ACS,4,1.0000,true,,,3794
1,2028-02-02,ACS,5,1.0000,true,,,3794
1,2028-02-02,GRASP_VNS,1,1.0000,true,,,3794
1,2028-02-02,GRASP_VNS,2,1.0000,true,,,3794
1,2028-02-02,GRASP_VNS,3,1.0000,true,,,3794
1,2028-02-02,GRASP_VNS,4,1.0000,true,,,3794
1,2028-02-02,GRASP_VNS,5,1.0000,true,,,3794
1,2028-05-03,ACS,1,1.0000,true,,,3773
1,2028-05-03,ACS,2,1.0000,true,,,3773
1,2028-05-03,ACS,3,1.0000,true,,,3773
1,2028-05-03,ACS,4,1.0000,true,,,3773
1,2028-05-03,ACS,5,1.0000,true,,,3773
1,2028-05-03,GRASP_VNS,1,1.0000,true,,,3773
1,2028-05-03,GRASP_VNS,2,1.0000,true,,,3773
1,2028-05-03,GRASP_VNS,3,1.0000,true,,,3773
1,2028-05-03,GRASP_VNS,4,1.0000,true,,,3773
1,2028-05-03,GRASP_VNS,5,1.0000,true,,,3773
1,2028-05-02,ACS,1,1.0000,true,,,3599
1,2028-05-02,ACS,2,1.0000,true,,,3599
1,2028-05-02,ACS,3,1.0000,true,,,3599
1,2028-05-02,ACS,4,1.0000,true,,,3599
1,2028-05-02,ACS,5,1.0000,true,,,3599
1,2028-05-02,GRASP_VNS,1,1.0000,true,,,3599
1,2028-05-02,GRASP_VNS,2,1.0000,true,,,3599
1,2028-05-02,GRASP_VNS,3,1.0000,true,,,3599
1,2028-05-02,GRASP_VNS,4,1.0000,true,,,3599
1,2028-05-02,GRASP_VNS,5,1.0000,true,,,3599
1,2028-08-06,ACS,1,1.0000,true,,,3642
1,2028-08-06,ACS,2,1.0000,true,,,3642
1,2028-08-06,ACS,3,1.0000,true,,,3642
1,2028-08-06,ACS,4,1.0000,true,,,3642
1,2028-08-06,ACS,5,1.0000,true,,,3642
1,2028-08-06,GRASP_VNS,1,1.0000,true,,,3642
1,2028-08-06,GRASP_VNS,2,1.0000,true,,,3642
1,2028-08-06,GRASP_VNS,3,1.0000,true,,,3642
1,2028-08-06,GRASP_VNS,4,1.0000,true,,,3642
1,2028-08-06,GRASP_VNS,5,1.0000,true,,,3642
1,2028-06-01,ACS,1,1.0000,true,,,3642
1,2028-06-01,ACS,2,1.0000,true,,,3642
1,2028-06-01,ACS,3,1.0000,true,,,3642
1,2028-06-01,ACS,4,1.0000,true,,,3642
1,2028-06-01,ACS,5,1.0000,true,,,3642
1,2028-06-01,GRASP_VNS,1,1.0000,true,,,3642
1,2028-06-01,GRASP_VNS,2,1.0000,true,,,3642
1,2028-06-01,GRASP_VNS,3,1.0000,true,,,3642
1,2028-06-01,GRASP_VNS,4,1.0000,true,,,3642
1,2028-06-01,GRASP_VNS,5,1.0000,true,,,3642
1,2028-04-06,ACS,1,1.0000,true,,,3720
1,2028-04-06,ACS,2,1.0000,true,,,3720
1,2028-04-06,ACS,3,1.0000,true,,,3720
1,2028-04-06,ACS,4,1.0000,true,,,3720
1,2028-04-06,ACS,5,1.0000,true,,,3720
1,2028-04-06,GRASP_VNS,1,1.0000,true,,,3720
1,2028-04-06,GRASP_VNS,2,1.0000,true,,,3720
1,2028-04-06,GRASP_VNS,3,1.0000,true,,,3720
1,2028-04-06,GRASP_VNS,4,1.0000,true,,,3720
1,2028-04-06,GRASP_VNS,5,1.0000,true,,,3720
1,2028-07-02,ACS,1,1.0000,true,,,3565
1,2028-07-02,ACS,2,1.0000,true,,,3565
1,2028-07-02,ACS,3,1.0000,true,,,3565
1,2028-07-02,ACS,4,1.0000,true,,,3565
1,2028-07-02,ACS,5,1.0000,true,,,3565
1,2028-07-02,GRASP_VNS,1,1.0000,true,,,3565
1,2028-07-02,GRASP_VNS,2,1.0000,true,,,3565
1,2028-07-02,GRASP_VNS,3,1.0000,true,,,3565
1,2028-07-02,GRASP_VNS,4,1.0000,true,,,3565
1,2028-07-02,GRASP_VNS,5,1.0000,true,,,3565
1,2028-05-04,ACS,1,1.0000,true,,,3612
1,2028-05-04,ACS,2,1.0000,true,,,3612
1,2028-05-04,ACS,3,1.0000,true,,,3612
1,2028-05-04,ACS,4,1.0000,true,,,3612
1,2028-05-04,ACS,5,1.0000,true,,,3612
1,2028-05-04,GRASP_VNS,1,1.0000,true,,,3612
1,2028-05-04,GRASP_VNS,2,1.0000,false,77.6459,235.7589,3612
1,2028-05-04,GRASP_VNS,3,1.0000,true,,,3612
1,2028-05-04,GRASP_VNS,4,1.0000,true,,,3612
1,2028-05-04,GRASP_VNS,5,1.0000,true,,,3612
1,2027-12-07,ACS,1,1.0000,true,,,3430
1,2027-12-07,ACS,2,1.0000,true,,,3430
1,2027-12-07,ACS,3,1.0000,true,,,3430
1,2027-12-07,ACS,4,1.0000,true,,,3430
1,2027-12-07,ACS,5,1.0000,true,,,3430
1,2027-12-07,GRASP_VNS,1,1.0000,true,,,3430
1,2027-12-07,GRASP_VNS,2,1.0000,true,,,3430
1,2027-12-07,GRASP_VNS,3,1.0000,true,,,3430
1,2027-12-07,GRASP_VNS,4,1.0000,true,,,3430
1,2027-12-07,GRASP_VNS,5,1.0000,true,,,3430
1,2028-03-04,ACS,1,1.0000,true,,,3541
1,2028-03-04,ACS,2,1.0000,true,,,3541
1,2028-03-04,ACS,3,1.0000,true,,,3541
1,2028-03-04,ACS,4,1.0000,true,,,3541
1,2028-03-04,ACS,5,1.0000,true,,,3541
1,2028-03-04,GRASP_VNS,1,1.0000,true,,,3541
1,2028-03-04,GRASP_VNS,2,1.0000,true,,,3541
1,2028-03-04,GRASP_VNS,3,1.0000,true,,,3541
1,2028-03-04,GRASP_VNS,4,1.0000,true,,,3541
1,2028-03-04,GRASP_VNS,5,1.0000,true,,,3541
1,2028-03-01,ACS,1,1.0000,true,,,3533
1,2028-03-01,ACS,2,1.0000,true,,,3533
1,2028-03-01,ACS,3,1.0000,true,,,3533
1,2028-03-01,ACS,4,1.0000,true,,,3533
1,2028-03-01,ACS,5,1.0000,true,,,3533
1,2028-03-01,GRASP_VNS,1,1.0000,true,,,3533
1,2028-03-01,GRASP_VNS,2,1.0000,true,,,3533
1,2028-03-01,GRASP_VNS,3,1.0000,true,,,3533
1,2028-03-01,GRASP_VNS,4,1.0000,true,,,3533
1,2028-03-01,GRASP_VNS,5,1.0000,true,,,3533
1,2027-11-06,ACS,1,1.0000,true,,,3439
1,2027-11-06,ACS,2,1.0000,true,,,3439
1,2027-11-06,ACS,3,1.0000,true,,,3439
1,2027-11-06,ACS,4,1.0000,true,,,3439
1,2027-11-06,ACS,5,1.0000,true,,,3439
1,2027-11-06,GRASP_VNS,1,1.0000,true,,,3439
1,2027-11-06,GRASP_VNS,2,1.0000,true,,,3439
1,2027-11-06,GRASP_VNS,3,1.0000,false,74.9101,236.4016,3439
1,2027-11-06,GRASP_VNS,4,1.0000,false,75.5637,233.3556,3439
1,2027-11-06,GRASP_VNS,5,1.0000,true,,,3439
1,2028-01-01,ACS,1,1.0000,true,,,3435
1,2028-01-01,ACS,2,1.0000,true,,,3435
1,2028-01-01,ACS,3,1.0000,true,,,3435
1,2028-01-01,ACS,4,1.0000,true,,,3435
1,2028-01-01,ACS,5,1.0000,true,,,3435
1,2028-01-01,GRASP_VNS,1,1.0000,true,,,3435
1,2028-01-01,GRASP_VNS,2,1.0000,true,,,3435
1,2028-01-01,GRASP_VNS,3,1.0000,true,,,3435
1,2028-01-01,GRASP_VNS,4,1.0000,true,,,3435
1,2028-01-01,GRASP_VNS,5,1.0000,true,,,3435
1,2027-12-05,ACS,1,1.0000,true,,,3413
1,2027-12-05,ACS,2,1.0000,true,,,3413
1,2027-12-05,ACS,3,1.0000,true,,,3413
1,2027-12-05,ACS,4,1.0000,true,,,3413
1,2027-12-05,ACS,5,1.0000,true,,,3413
1,2027-12-05,GRASP_VNS,1,1.0000,true,,,3413
1,2027-12-05,GRASP_VNS,2,1.0000,true,,,3413
1,2027-12-05,GRASP_VNS,3,1.0000,true,,,3413
1,2027-12-05,GRASP_VNS,4,1.0000,true,,,3413
1,2027-12-05,GRASP_VNS,5,1.0000,false,76.7748,231.7930,3413
1,2028-03-03,ACS,1,1.0000,true,,,3511
1,2028-03-03,ACS,2,1.0000,true,,,3511
1,2028-03-03,ACS,3,1.0000,true,,,3511
1,2028-03-03,ACS,4,1.0000,true,,,3511
1,2028-03-03,ACS,5,1.0000,true,,,3511
1,2028-03-03,GRASP_VNS,1,1.0000,true,,,3511
1,2028-03-03,GRASP_VNS,2,1.0000,true,,,3511
1,2028-03-03,GRASP_VNS,3,1.0000,true,,,3511
1,2028-03-03,GRASP_VNS,4,1.0000,true,,,3511
1,2028-03-03,GRASP_VNS,5,1.0000,true,,,3511
1,2027-11-08,ACS,1,1.0000,true,,,3466
1,2027-11-08,ACS,2,1.0000,true,,,3466
1,2027-11-08,ACS,3,1.0000,true,,,3466
1,2027-11-08,ACS,4,1.0000,true,,,3466
1,2027-11-08,ACS,5,1.0000,true,,,3466
1,2027-11-08,GRASP_VNS,1,1.0000,true,,,3466
1,2027-11-08,GRASP_VNS,2,1.0000,true,,,3466
1,2027-11-08,GRASP_VNS,3,1.0000,true,,,3466
1,2027-11-08,GRASP_VNS,4,1.0000,true,,,3466
1,2027-11-08,GRASP_VNS,5,1.0000,true,,,3466
1,2028-04-02,ACS,1,1.0000,true,,,3338
1,2028-04-02,ACS,2,1.0000,true,,,3338
1,2028-04-02,ACS,3,1.0000,true,,,3338
1,2028-04-02,ACS,4,1.0000,true,,,3338
1,2028-04-02,ACS,5,1.0000,true,,,3338
1,2028-04-02,GRASP_VNS,1,1.0000,true,,,3338
1,2028-04-02,GRASP_VNS,2,1.0000,true,,,3338
1,2028-04-02,GRASP_VNS,3,1.0000,true,,,3338
1,2028-04-02,GRASP_VNS,4,1.0000,true,,,3338
1,2028-04-02,GRASP_VNS,5,1.0000,true,,,3338
1,2028-02-08,ACS,1,1.0000,true,,,3470
1,2028-02-08,ACS,2,1.0000,true,,,3470
1,2028-02-08,ACS,3,1.0000,true,,,3470
1,2028-02-08,ACS,4,1.0000,true,,,3470
1,2028-02-08,ACS,5,1.0000,true,,,3470
1,2028-02-08,GRASP_VNS,1,1.0000,true,,,3470
1,2028-02-08,GRASP_VNS,2,1.0000,true,,,3470
1,2028-02-08,GRASP_VNS,3,1.0000,true,,,3470
1,2028-02-08,GRASP_VNS,4,1.0000,false,73.7060,238.0033,3470
1,2028-02-08,GRASP_VNS,5,1.0000,true,,,3470
1,2028-01-02,ACS,1,1.0000,true,,,3368
1,2028-01-02,ACS,2,1.0000,true,,,3368
1,2028-01-02,ACS,3,1.0000,true,,,3368
1,2028-01-02,ACS,4,1.0000,true,,,3368
1,2028-01-02,ACS,5,1.0000,true,,,3368
1,2028-01-02,GRASP_VNS,1,1.0000,true,,,3368
1,2028-01-02,GRASP_VNS,2,1.0000,false,77.1583,242.1178,3368
1,2028-01-02,GRASP_VNS,3,1.0000,true,,,3368
1,2028-01-02,GRASP_VNS,4,1.0000,true,,,3368
1,2028-01-02,GRASP_VNS,5,1.0000,true,,,3368
1,2028-02-06,ACS,1,1.0000,true,,,3370
1,2028-02-06,ACS,2,1.0000,true,,,3370
1,2028-02-06,ACS,3,1.0000,true,,,3370
1,2028-02-06,ACS,4,1.0000,true,,,3370
1,2028-02-06,ACS,5,1.0000,true,,,3370
1,2028-02-06,GRASP_VNS,1,1.0000,true,,,3370
1,2028-02-06,GRASP_VNS,2,1.0000,true,,,3370
1,2028-02-06,GRASP_VNS,3,1.0000,true,,,3370
1,2028-02-06,GRASP_VNS,4,1.0000,true,,,3370
1,2028-02-06,GRASP_VNS,5,1.0000,true,,,3370
1,2028-02-05,ACS,1,1.0000,true,,,3271
1,2028-02-05,ACS,2,1.0000,true,,,3271
1,2028-02-05,ACS,3,1.0000,true,,,3271
1,2028-02-05,ACS,4,1.0000,true,,,3271
1,2028-02-05,ACS,5,1.0000,true,,,3271
1,2028-02-05,GRASP_VNS,1,1.0000,true,,,3271
1,2028-02-05,GRASP_VNS,2,1.0000,true,,,3271
1,2028-02-05,GRASP_VNS,3,1.0000,true,,,3271
1,2028-02-05,GRASP_VNS,4,1.0000,true,,,3271
1,2028-02-05,GRASP_VNS,5,1.0000,true,,,3271
1,2027-12-06,ACS,1,1.0000,true,,,3242
1,2027-12-06,ACS,2,1.0000,true,,,3242
1,2027-12-06,ACS,3,1.0000,true,,,3242
1,2027-12-06,ACS,4,1.0000,true,,,3242
1,2027-12-06,ACS,5,1.0000,true,,,3242
1,2027-12-06,GRASP_VNS,1,1.0000,false,72.8570,249.1187,3242
1,2027-12-06,GRASP_VNS,2,1.0000,false,71.2540,243.9799,3242
1,2027-12-06,GRASP_VNS,3,1.0000,false,72.7459,249.6154,3242
1,2027-12-06,GRASP_VNS,4,1.0000,false,73.7081,248.4548,3242
1,2027-12-06,GRASP_VNS,5,1.0000,false,72.6707,247.3629,3242
1,2028-01-08,ACS,1,1.0000,true,,,3383
1,2028-01-08,ACS,2,1.0000,true,,,3383
1,2028-01-08,ACS,3,1.0000,true,,,3383
1,2028-01-08,ACS,4,1.0000,true,,,3383
1,2028-01-08,ACS,5,1.0000,true,,,3383
1,2028-01-08,GRASP_VNS,1,1.0000,false,76.5967,238.8880,3383
1,2028-01-08,GRASP_VNS,2,1.0000,true,,,3383
1,2028-01-08,GRASP_VNS,3,1.0000,true,,,3383
1,2028-01-08,GRASP_VNS,4,1.0000,true,,,3383
1,2028-01-08,GRASP_VNS,5,1.0000,false,76.5747,241.9214,3383
1,2027-11-07,ACS,1,1.0000,true,,,3225
1,2027-11-07,ACS,2,1.0000,true,,,3225
1,2027-11-07,ACS,3,1.0000,true,,,3225
1,2027-11-07,ACS,4,1.0000,true,,,3225
1,2027-11-07,ACS,5,1.0000,true,,,3225
1,2027-11-07,GRASP_VNS,1,1.0000,false,73.9038,247.3966,3225
1,2027-11-07,GRASP_VNS,2,1.0000,false,73.8619,241.9153,3225
1,2027-11-07,GRASP_VNS,3,1.0000,true,,,3225
1,2027-11-07,GRASP_VNS,4,1.0000,true,,,3225
1,2027-11-07,GRASP_VNS,5,1.0000,false,74.1712,243.6847,3225
1,2027-10-03,ACS,1,1.0000,true,,,3134
1,2027-10-03,ACS,2,1.0000,true,,,3134
1,2027-10-03,ACS,3,1.0000,true,,,3134
1,2027-10-03,ACS,4,1.0000,true,,,3134
1,2027-10-03,ACS,5,1.0000,true,,,3134
1,2027-10-03,GRASP_VNS,1,1.0000,false,65.7811,235.3820,3134
1,2027-10-03,GRASP_VNS,2,1.0000,false,67.0693,244.9457,3134
1,2027-10-03,GRASP_VNS,3,1.0000,false,66.5899,237.8065,3134
1,2027-10-03,GRASP_VNS,4,1.0000,false,66.6375,244.6486,3134
1,2027-10-03,GRASP_VNS,5,1.0000,false,65.8043,240.5314,3134
1,2028-01-07,ACS,1,1.0000,true,,,3232
1,2028-01-07,ACS,2,1.0000,true,,,3232
1,2028-01-07,ACS,3,1.0000,true,,,3232
1,2028-01-07,ACS,4,1.0000,true,,,3232
1,2028-01-07,ACS,5,1.0000,true,,,3232
1,2028-01-07,GRASP_VNS,1,1.0000,true,,,3232
1,2028-01-07,GRASP_VNS,2,1.0000,false,69.8693,237.2645,3232
1,2028-01-07,GRASP_VNS,3,1.0000,true,,,3232
1,2028-01-07,GRASP_VNS,4,1.0000,true,,,3232
1,2028-01-07,GRASP_VNS,5,1.0000,false,72.7621,243.6843,3232
1,2027-10-09,ACS,1,1.0000,true,,,3192
1,2027-10-09,ACS,2,1.0000,true,,,3192
1,2027-10-09,ACS,3,1.0000,true,,,3192
1,2027-10-09,ACS,4,1.0000,true,,,3192
1,2027-10-09,ACS,5,1.0000,true,,,3192
1,2027-10-09,GRASP_VNS,1,1.0000,false,70.8980,242.5086,3192
1,2027-10-09,GRASP_VNS,2,1.0000,false,69.7996,239.3322,3192
1,2027-10-09,GRASP_VNS,3,1.0000,false,70.7751,238.6918,3192
1,2027-10-09,GRASP_VNS,4,1.0000,false,70.8045,247.7089,3192
1,2027-10-09,GRASP_VNS,5,1.0000,false,69.9942,240.0240,3192
1,2028-04-05,ACS,1,1.0000,true,,,3247
1,2028-04-05,ACS,2,1.0000,true,,,3247
1,2028-04-05,ACS,3,1.0000,true,,,3247
1,2028-04-05,ACS,4,1.0000,true,,,3247
1,2028-04-05,ACS,5,1.0000,true,,,3247
1,2028-04-05,GRASP_VNS,1,1.0000,true,,,3247
1,2028-04-05,GRASP_VNS,2,1.0000,true,,,3247
1,2028-04-05,GRASP_VNS,3,1.0000,true,,,3247
1,2028-04-05,GRASP_VNS,4,1.0000,true,,,3247
1,2028-04-05,GRASP_VNS,5,1.0000,false,75.5134,251.4200,3247
1,2028-01-04,ACS,1,1.0000,true,,,3294
1,2028-01-04,ACS,2,1.0000,true,,,3294
1,2028-01-04,ACS,3,1.0000,true,,,3294
1,2028-01-04,ACS,4,1.0000,true,,,3294
1,2028-01-04,ACS,5,1.0000,true,,,3294
1,2028-01-04,GRASP_VNS,1,1.0000,false,66.4966,249.3426,3294
1,2028-01-04,GRASP_VNS,2,1.0000,false,66.3619,252.2612,3294
1,2028-01-04,GRASP_VNS,3,1.0000,false,66.8440,247.7388,3294
1,2028-01-04,GRASP_VNS,4,1.0000,false,65.7489,247.8149,3294
1,2028-01-04,GRASP_VNS,5,1.0000,false,66.4082,246.6869,3294
1,2027-10-07,ACS,1,1.0000,true,,,3160
1,2027-10-07,ACS,2,1.0000,true,,,3160
1,2027-10-07,ACS,3,1.0000,true,,,3160
1,2027-10-07,ACS,4,1.0000,true,,,3160
1,2027-10-07,ACS,5,1.0000,true,,,3160
1,2027-10-07,GRASP_VNS,1,1.0000,true,,,3160
1,2027-10-07,GRASP_VNS,2,1.0000,true,,,3160
1,2027-10-07,GRASP_VNS,3,1.0000,true,,,3160
1,2027-10-07,GRASP_VNS,4,1.0000,true,,,3160
1,2027-10-07,GRASP_VNS,5,1.0000,false,66.7314,244.6713,3160
1,2028-04-07,ACS,1,1.0000,true,,,3162
1,2028-04-07,ACS,2,1.0000,true,,,3162
1,2028-04-07,ACS,3,1.0000,true,,,3162
1,2028-04-07,ACS,4,1.0000,true,,,3162
1,2028-04-07,ACS,5,1.0000,true,,,3162
1,2028-04-07,GRASP_VNS,1,1.0000,true,,,3162
1,2028-04-07,GRASP_VNS,2,1.0000,true,,,3162
1,2028-04-07,GRASP_VNS,3,1.0000,true,,,3162
1,2028-04-07,GRASP_VNS,4,1.0000,true,,,3162
1,2028-04-07,GRASP_VNS,5,1.0000,true,,,3162
1,2028-03-06,ACS,1,1.0000,false,50.8110,150.2140,3153
1,2028-03-06,ACS,2,1.0000,true,,,3153
1,2028-03-06,ACS,3,1.0000,false,50.9938,153.5579,3153
1,2028-03-06,ACS,4,1.0000,true,,,3153
1,2028-03-06,ACS,5,1.0000,false,49.9387,152.8737,3153
1,2028-03-06,GRASP_VNS,1,1.0000,false,66.7509,256.3053,3153
1,2028-03-06,GRASP_VNS,2,1.0000,false,67.8943,252.9158,3153
1,2028-03-06,GRASP_VNS,3,1.0000,false,67.6409,258.4456,3153
1,2028-03-06,GRASP_VNS,4,1.0000,false,67.6487,250.9404,3153
1,2028-03-06,GRASP_VNS,5,1.0000,false,64.3944,251.3649,3153
1,2028-03-02,ACS,1,1.0000,true,,,3126
1,2028-03-02,ACS,2,1.0000,true,,,3126
1,2028-03-02,ACS,3,1.0000,true,,,3126
1,2028-03-02,ACS,4,1.0000,true,,,3126
1,2028-03-02,ACS,5,1.0000,true,,,3126
1,2028-03-02,GRASP_VNS,1,1.0000,false,68.1554,252.3327,3126
1,2028-03-02,GRASP_VNS,2,1.0000,false,65.8801,254.7046,3126
1,2028-03-02,GRASP_VNS,3,1.0000,false,67.2012,248.9004,3126
1,2028-03-02,GRASP_VNS,4,1.0000,false,66.9627,244.6708,3126
1,2028-03-02,GRASP_VNS,5,1.0000,false,66.4623,245.0783,3126
1,2027-12-01,ACS,1,1.0000,true,,,3142
1,2027-12-01,ACS,2,1.0000,true,,,3142
1,2027-12-01,ACS,3,1.0000,true,,,3142
1,2027-12-01,ACS,4,1.0000,true,,,3142
1,2027-12-01,ACS,5,1.0000,true,,,3142
1,2027-12-01,GRASP_VNS,1,1.0000,false,63.9402,250.0842,3142
1,2027-12-01,GRASP_VNS,2,1.0000,false,63.7343,250.6720,3142
1,2027-12-01,GRASP_VNS,3,1.0000,false,66.8240,259.8620,3142
1,2027-12-01,GRASP_VNS,4,1.0000,false,65.3667,249.4910,3142
1,2027-12-01,GRASP_VNS,5,1.0000,false,66.4047,255.4319,3142
1,2028-03-05,ACS,1,1.0000,true,,,3007
1,2028-03-05,ACS,2,1.0000,true,,,3007
1,2028-03-05,ACS,3,1.0000,true,,,3007
1,2028-03-05,ACS,4,1.0000,true,,,3007
1,2028-03-05,ACS,5,1.0000,true,,,3007
1,2028-03-05,GRASP_VNS,1,1.0000,false,62.6197,245.9409,3007
1,2028-03-05,GRASP_VNS,2,1.0000,false,63.5097,256.4606,3007
1,2028-03-05,GRASP_VNS,3,1.0000,false,64.0206,255.7527,3007
1,2028-03-05,GRASP_VNS,4,1.0000,false,62.6533,247.7115,3007
1,2028-03-05,GRASP_VNS,5,1.0000,false,64.3566,255.6380,3007
1,2028-03-07,ACS,1,1.0000,true,,,2996
1,2028-03-07,ACS,2,1.0000,true,,,2996
1,2028-03-07,ACS,3,1.0000,true,,,2996
1,2028-03-07,ACS,4,1.0000,true,,,2996
1,2028-03-07,ACS,5,1.0000,true,,,2996
1,2028-03-07,GRASP_VNS,1,1.0000,false,66.4247,251.9928,2996
1,2028-03-07,GRASP_VNS,2,1.0000,false,66.9195,251.8710,2996
1,2028-03-07,GRASP_VNS,3,1.0000,false,68.8498,258.8548,2996
1,2028-03-07,GRASP_VNS,4,1.0000,false,68.6799,252.1004,2996
1,2028-03-07,GRASP_VNS,5,1.0000,false,67.7008,254.7832,2996
1,2027-10-10,ACS,1,1.0000,true,,,2998
1,2027-10-10,ACS,2,1.0000,true,,,2998
1,2027-10-10,ACS,3,1.0000,true,,,2998
1,2027-10-10,ACS,4,1.0000,true,,,2998
1,2027-10-10,ACS,5,1.0000,true,,,2998
1,2027-10-10,GRASP_VNS,1,1.0000,false,69.5263,238.1928,2998
1,2027-10-10,GRASP_VNS,2,1.0000,true,,,2998
1,2027-10-10,GRASP_VNS,3,1.0000,false,70.2155,237.5315,2998
1,2027-10-10,GRASP_VNS,4,1.0000,true,,,2998
1,2027-10-10,GRASP_VNS,5,1.0000,false,71.4582,239.4198,2998
1,2028-01-05,ACS,1,1.0000,true,,,3223
1,2028-01-05,ACS,2,1.0000,true,,,3223
1,2028-01-05,ACS,3,1.0000,true,,,3223
1,2028-01-05,ACS,4,1.0000,true,,,3223
1,2028-01-05,ACS,5,1.0000,true,,,3223
1,2028-01-05,GRASP_VNS,1,1.0000,false,66.9997,252.6282,3223
1,2028-01-05,GRASP_VNS,2,1.0000,false,64.0362,253.0253,3223
1,2028-01-05,GRASP_VNS,3,1.0000,false,66.2832,256.4061,3223
1,2028-01-05,GRASP_VNS,4,1.0000,false,65.9605,256.8087,3223
1,2028-01-05,GRASP_VNS,5,1.0000,false,68.0602,255.9495,3223
1,2027-11-03,ACS,1,1.0000,false,46.9131,145.3038,3027
1,2027-11-03,ACS,2,1.0000,true,,,3027
1,2027-11-03,ACS,3,1.0000,false,47.1056,146.2514,3027
1,2027-11-03,ACS,4,1.0000,true,,,3027
1,2027-11-03,ACS,5,1.0000,true,,,3027
1,2027-11-03,GRASP_VNS,1,1.0000,false,61.4431,241.1031,3027
1,2027-11-03,GRASP_VNS,2,1.0000,false,60.4739,245.8065,3027
1,2027-11-03,GRASP_VNS,3,1.0000,false,61.0898,240.4485,3027
1,2027-11-03,GRASP_VNS,4,1.0000,false,61.8340,242.7649,3027
1,2027-11-03,GRASP_VNS,5,1.0000,false,63.2311,245.9729,3027
1,2028-03-08,ACS,1,1.0000,true,,,3024
1,2028-03-08,ACS,2,1.0000,true,,,3024
1,2028-03-08,ACS,3,1.0000,true,,,3024
1,2028-03-08,ACS,4,1.0000,true,,,3024
1,2028-03-08,ACS,5,1.0000,true,,,3024
1,2028-03-08,GRASP_VNS,1,1.0000,false,65.4368,248.0163,3024
1,2028-03-08,GRASP_VNS,2,1.0000,false,66.9364,250.1341,3024
1,2028-03-08,GRASP_VNS,3,1.0000,false,68.8419,253.8877,3024
1,2028-03-08,GRASP_VNS,4,1.0000,false,67.4698,260.2862,3024
1,2028-03-08,GRASP_VNS,5,1.0000,false,67.6828,247.6087,3024
1,2027-09-03,ACS,1,1.0000,true,,,3039
1,2027-09-03,ACS,2,1.0000,true,,,3039
1,2027-09-03,ACS,3,1.0000,true,,,3039
1,2027-09-03,ACS,4,1.0000,true,,,3039
1,2027-09-03,ACS,5,1.0000,false,49.7969,153.6515,3039
1,2027-09-03,GRASP_VNS,1,1.0000,false,65.7766,257.4828,3039
1,2027-09-03,GRASP_VNS,2,1.0000,false,62.9385,253.3811,3039
1,2027-09-03,GRASP_VNS,3,1.0000,false,62.8380,248.1579,3039
1,2027-09-03,GRASP_VNS,4,1.0000,false,66.1265,251.3049,3039
1,2027-09-03,GRASP_VNS,5,1.0000,false,62.9712,250.1143,3039
1,2027-09-06,ACS,1,1.0000,true,,,3092
1,2027-09-06,ACS,2,1.0000,true,,,3092
1,2027-09-06,ACS,3,1.0000,true,,,3092
1,2027-09-06,ACS,4,1.0000,true,,,3092
1,2027-09-06,ACS,5,1.0000,false,51.8040,159.5727,3092
1,2027-09-06,GRASP_VNS,1,1.0000,false,64.7360,254.7053,3092
1,2027-09-06,GRASP_VNS,2,1.0000,false,61.6385,247.7017,3092
1,2027-09-06,GRASP_VNS,3,1.0000,false,62.3499,253.4236,3092
1,2027-09-06,GRASP_VNS,4,1.0000,false,63.8259,251.3573,3092
1,2027-09-06,GRASP_VNS,5,1.0000,false,62.4957,254.8766,3092
1,2027-11-09,ACS,1,1.0000,false,49.0323,151.9687,3029
1,2027-11-09,ACS,2,1.0000,false,47.8195,150.4254,3029
1,2027-11-09,ACS,3,1.0000,true,,,3029
1,2027-11-09,ACS,4,1.0000,false,46.8835,151.8674,3029
1,2027-11-09,ACS,5,1.0000,false,46.3863,151.6004,3029
1,2027-11-09,GRASP_VNS,1,1.0000,false,59.0070,243.1123,3029
1,2027-11-09,GRASP_VNS,2,1.0000,false,60.6095,249.6298,3029
1,2027-11-09,GRASP_VNS,3,1.0000,false,57.3104,236.5506,3029
1,2027-11-09,GRASP_VNS,4,1.0000,false,60.4816,248.8600,3029
1,2027-11-09,GRASP_VNS,5,1.0000,false,59.5808,241.9650,3029
1,2028-01-06,ACS,1,1.0000,true,,,2981
1,2028-01-06,ACS,2,1.0000,true,,,2981
1,2028-01-06,ACS,3,1.0000,true,,,2981
1,2028-01-06,ACS,4,1.0000,false,47.9403,152.2756,2981
1,2028-01-06,ACS,5,1.0000,false,46.8283,151.2048,2981
1,2028-01-06,GRASP_VNS,1,1.0000,false,61.6636,253.2570,2981
1,2028-01-06,GRASP_VNS,2,1.0000,false,63.8352,251.2998,2981
1,2028-01-06,GRASP_VNS,3,1.0000,false,62.7537,251.6760,2981
1,2028-01-06,GRASP_VNS,4,1.0000,false,63.2169,249.4525,2981
1,2028-01-06,GRASP_VNS,5,1.0000,false,62.2433,249.8250,2981
1,2028-02-01,ACS,1,1.0000,false,53.3041,155.8870,2934
1,2028-02-01,ACS,2,1.0000,true,,,2934
1,2028-02-01,ACS,3,1.0000,true,,,2934
1,2028-02-01,ACS,4,1.0000,true,,,2934
1,2028-02-01,ACS,5,1.0000,true,,,2934
